movie_id,title,release_year,budget,revenue,profit,roi,tmdb_rating,vote_count,popularity,original_language,genres
75,Mars Attacks!,1996,70000000,101371017,31371017,0.44815738571428571,6.1,1509,44.090535,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]"
664,Twister,1996,92000000,494471524,402471524,4.3746904782608693,6.1,950,32.079995,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]"
10684,Courage Under Fire,1996,46000000,100860818,54860818,1.1926264782608695,6.2,232,12.971122,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10752, ""name"": ""War""}]"
9294,Phenomenon,1996,32000000,152036382,120036382,3.7511369375,6.2,323,15.039407,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]"
2074,Flirting with Disaster,1996,7000000,14702438,7702438,1.1003482857142857,6.3,66,5.500324,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
9100,The Craft,1996,15000000,24769466,9769466,0.6512977333333333,6.3,380,19.517239,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]"
10534,White Squall,1996,38000000,10300000,-27700000,-0.72894736842105268,6.3,86,10.047579,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]"
3595,Ransom,1996,80000000,309492681,229492681,2.8686585125,6.4,470,16.411345,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]"
10586,The Ghost and the Darkness,1996,50000000,75000000,25000000,0.5,6.4,236,12.46525,en,"[{""id"": 12, ""name"": ""Adventure""}]"
8840,DragonHeart,1996,57000000,115267375,58267375,1.0222346491228069,6.4,535,31.791979,en,"[{""id"": 14, ""name"": ""Fantasy""}]"
2925,The First Wives Club,1996,26000000,116400000,90400000,3.476923076923077,6.5,166,10.704596,en,"[{""id"": 35, ""name"": ""Comedy""}]"
11412,The Long Kiss Goodnight,1996,65000000,89456761,24456761,0.37625786153846152,6.5,314,15.858629,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
2300,Space Jam,1996,80000000,250200000,170200000,2.1275,6.5,1288,36.125715,en,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]"
9614,Happy Gilmore,1996,12000000,41205099,29205099,2.43375825,6.5,755,26.598884,en,"[{""id"": 35, ""name"": ""Comedy""}]"
549,Basquiat,1996,2962051,3011195,49144,0.016591206565990928,6.6,94,3.636634,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]"
1770,Michael Collins,1996,28000000,16900000,-11100000,-0.39642857142857141,6.7,97,8.314624,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
11543,Kingpin,1996,27000000,25023434,-1976566,-0.073206148148148145,6.7,244,17.329269,en,"[{""id"": 35, ""name"": ""Comedy""}]"
454,Romeo + Juliet,1996,14500000,147298761,132798761,9.15853524137931,6.7,1374,41.493042,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
954,Mission: Impossible,1996,80000000,457696359,377696359,4.7212044875,6.7,2631,75.290998,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]"
602,Independence Day,1996,75000000,816969268,741969268,9.8929235733333325,6.7,3260,60.442593,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]"
9390,Jerry Maguire,1996,50000000,273552592,223552592,4.47105184,6.7,913,27.039636,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
13685,Bottle Rocket,1996,7000000,560069,-6439931,-0.91999014285714287,6.8,281,11.700578,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]"
10545,The Hunchback of Notre Dame,1996,100000000,100138851,138851,0.00138851,6.8,1129,46.727941,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]"
10218,Swingers,1996,200000,4505922,4305922,21.52961,6.8,253,13.971674,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
9802,The Rock,1996,75000000,335062621,260062621,3.4675016133333334,6.9,1456,51.469576,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]"
9400,Set It Off,1996,9000000,41590886,32590886,3.6212095555555557,6.9,66,6.717994,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]"
755,From Dusk Till Dawn,1996,19000000,25836616,6836616,0.35982189473684212,6.9,1603,64.181668,en,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]"
9303,Bound,1996,4500000,7011317,2511317,0.55807044444444442,6.9,198,15.359952,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]"
26748,Lone Star,1996,5000000,13269963,8269963,1.6539926,6.9,77,5.960149,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]"
1645,A Time to Kill,1996,40000000,152266007,112266007,2.806650175,7.0,509,25.219805,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
199,Star Trek: First Contact,1996,46000000,150000000,104000000,2.2608695652173911,7.0,661,25.6713,en,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]"
409,The English Patient,1996,27000000,231976425,204976425,7.5917194444444442,7.0,542,29.381878,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]"
4232,Scream,1996,14000000,173046663,159046663,11.360475928571429,7.0,1476,45.99611,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]"
49471,Get on the Bus,1996,2400000,5731103,3331103,1.3879595833333334,7.0,11,4.623059,en,"[{""id"": 18, ""name"": ""Drama""}]"
819,Sleepers,1996,44000000,165615285,121615285,2.76398375,7.3,715,16.245068,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
21612,The Funeral,1996,12500000,1227324,-11272676,-0.90181408,7.3,31,2.950618,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]"
12498,Sling Blade,1996,1000000,24475416,23475416,23.475416,7.4,231,14.805264,en,"[{""id"": 18, ""name"": ""Drama""}]"
627,Trainspotting,1996,4000000,16491080,12491080,3.12277,7.8,2655,63.513324,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]"
9823,Mortal Kombat: Annihilation,1997,30000000,51376861,21376861,0.71256203333333334,3.8,221,11.916389,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]"
38153,Shadow Conspiracy,1997,45000000,2154540,-42845460,-0.95212133333333338,4.0,11,3.848893,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]"
1639,Speed 2: Cruise Control,1997,160000000,164508066,4508066,0.0281754125,4.1,434,23.336875,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]"
415,Batman & Robin,1997,125000000,238207122,113207122,0.905656976,4.2,1418,50.073575,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 14, ""name"": ""Fantasy""}]"
8854,Steel,1997,16000000,1686429,-14313571,-0.8945981875,4.3,48,2.848727,en,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]"
6116,Spice World,1997,25000000,100000000,75000000,3.0,4.7,123,6.889437,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]"
9360,Anaconda,1997,45000000,136885767,91885767,2.0419059333333331,4.7,610,27.684779,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]"
10336,Spawn,1997,40000000,87840042,47840042,1.19600105,5.0,336,19.833664,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]"
34314,Turbulence,1997,55000000,11466088,-43533912,-0.7915256727272727,5.2,62,4.700024,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]"
20737,Air Bud,1997,3000000,23144499,20144499,6.714833,5.3,106,11.241802,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 18, ""name"": ""Drama""}]"
9574,Flubber,1997,80000000,177977226,97977226,1.224715325,5.3,695,11.50396,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]"
32456,Two Girls and a Guy,1997,1000000,2057193,1057193,1.057193,5.4,24,4.86805,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
17834,A Simple Wish,1997,28000000,8345056,-19654944,-0.70196228571428576,5.5,46,1.767479,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]"
3597,I Know What You Did Last Summer,1997,17000000,125586134,108586134,6.3874196470588238,5.6,687,27.654472,en,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]"
9619,Dante's Peak,1997,116000000,178127760,62127760,0.53558413793103443,5.7,428,16.90444,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]"
10871,Switchback,1997,37000000,6482195,-30517805,-0.82480554054054056,5.8,52,4.131546,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
11015,The Relic,1997,60000000,33956608,-26043392,-0.43405653333333333,5.8,130,12.621769,en,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
8078,Alien: Resurrection,1997,70000000,162000000,92000000,1.3142857142857143,5.9,1365,37.44963,en,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}]"
10003,The Saint,1997,68000000,118063304,50063304,0.7362250588235294,5.9,302,20.913852,en,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]"
4477,The Devil's Own,1997,90000000,140807547,50807547,0.5645283,5.9,290,15.350451,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]"
9770,Mad City,1997,50000000,10541523,-39458477,-0.78916954,5.9,81,3.314004,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
714,Tomorrow Never Dies,1997,110000000,333011068,223011068,2.0273733454545453,6.0,925,42.887121,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]"
4421,G.I. Jane,1997,50000000,48169156,-1830844,-0.03661688,6.0,395,19.434672,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]"
4824,The Jackal,1997,60000000,159330280,99330280,1.6555046666666666,6.1,527,19.747459,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}]"
4233,Scream 2,1997,24000000,172363301,148363301,6.1818042083333333,6.1,840,35.244037,en,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]"
9922,The Postman,1997,80000000,17626234,-62373766,-0.779672075,6.1,299,14.564667,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]"
9437,Kiss the Girls,1997,27000000,60527873,33527873,1.241773074074074,6.2,345,18.913,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]"
9772,Air Force One,1997,85000000,315156409,230156409,2.7077224588235294,6.2,840,36.38795,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]"
330,The Lost World: Jurassic Park,1997,73000000,229074524,156074524,2.1380071780821917,6.2,2487,2.502487,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]"
8874,My Best Friend's Wedding,1997,38000000,299288605,261288605,6.8760159210526313,6.3,584,15.401855,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
8197,Midnight in the Garden of Good and Evil,1997,35000000,25105255,-9894745,-0.282707,6.3,157,5.525544,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
10622,Mr. Nice Guy,1997,12716953,18814720,6097767,0.47949905924791891,6.3,128,7.077505,cn,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]"
1624,Liar Liar,1997,45000000,181000000,136000000,3.0222222222222221,6.4,1424,26.721386,en,"[{""id"": 35, ""name"": ""Comedy""}]"
66,Absolute Power,1997,50000000,50068310,68310,0.0013662,6.4,223,13.576765,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
8834,Conspiracy Theory,1997,75000000,136982834,61982834,0.82643778666666667,6.5,431,22.179658,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
816,Austin Powers: International Man of Mystery,1997,16500000,67683989,51183989,3.1020599393939392,6.5,1013,36.15716,en,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]"
9414,The Man Who Knew Too Little,1997,20000000,13801755,-6198245,-0.30991225,6.5,125,6.397042,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}]"
8413,Event Horizon,1997,60000000,26673242,-33326758,-0.55544596666666668,6.5,742,29.787135,en,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]"
1701,Con Air,1997,75000000,224012234,149012234,1.9868297866666667,6.5,1270,45.154631,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]"
2142,Cop Land,1997,15000000,44862187,29862187,1.9908124666666667,6.6,382,19.284129,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]"
2163,Breakdown,1997,36000000,50159144,14159144,0.39330955555555558,6.6,198,9.176339,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]"
586,Wag the Dog,1997,15000000,64256513,49256513,3.2837675333333332,6.7,270,13.581966,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
26306,Prefontaine,1997,8000000,589304,-7410696,-0.926337,6.7,21,8.717235,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
11975,The Rainmaker,1997,40000000,45916769,5916769,0.147919225,6.7,235,12.229516,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]"
563,Starship Troopers,1997,105000000,121214377,16214377,0.1544226380952381,6.7,1560,58.782359,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]"
2255,Chasing Amy,1997,250000,12021272,11771272,47.085088,6.7,433,20.601483,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
11831,Amistad,1997,36000000,74000000,38000000,1.0555555555555556,6.8,316,3.698276,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 9648, ""name"": ""Mystery""}]"
10217,The Sweet Hereafter,1997,5000000,3263585,-1736415,-0.347283,6.8,103,7.673124,en,"[{""id"": 18, ""name"": ""Drama""}]"
9746,Kundun,1997,28000000,5684789,-22315211,-0.79697182142857148,6.8,91,7.039189,en,"[{""id"": 18, ""name"": ""Drama""}]"
754,Face/Off,1997,80000000,245676146,165676146,2.070951825,6.8,1583,46.075037,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]"
9427,The Full Monty,1997,3500000,257850122,254350122,72.671463428571428,6.8,363,17.002623,en,"[{""id"": 35, ""name"": ""Comedy""}]"
607,Men in Black,1997,90000000,589390539,499390539,5.5487837666666664,6.9,4412,104.121555,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]"
431,Cube,1997,250000,501818,251818,1.007272,6.9,1069,44.656151,en,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]"
68924,The Ice Storm,1997,18000000,8038061,-9961939,-0.55344105555555556,6.9,176,14.916264,en,"[{""id"": 18, ""name"": ""Drama""}]"
978,Seven Years in Tibet,1997,70000000,131457682,61457682,0.87796688571428572,7.0,630,16.92991,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]"
25719,Shooting Fish,1997,3000000,302204,-2697796,-0.89926533333333336,7.0,23,1.204941,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
16052,Selena,1997,20000000,60000000,40000000,2.0,7.0,114,6.92592,en,"[{""id"": 18, ""name"": ""Drama""}]"
24662,Cats Don't Dance,1997,32000000,3566637,-28433363,-0.88854259375,7.1,24,4.098444,en,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}]"
29193,The Spanish Prisoner,1997,10000000,13835130,3835130,0.383513,7.1,73,3.091077,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
686,Contact,1997,90000000,171120329,81120329,0.90133698888888891,7.2,1308,55.249434,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]"
1813,The Devil's Advocate,1997,57000000,152944660,95944660,1.683239649122807,7.2,1374,33.8473,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
2898,As Good as It Gets,1997,50000000,314178011,264178011,5.28356022,7.2,915,37.885022,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
2639,Deconstructing Harry,1997,20000000,10686841,-9313159,-0.46565795,7.3,187,11.352693,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
184,Jackie Brown,1997,12000000,39673162,27673162,2.3060968333333332,7.3,1514,40.631671,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]"
18,The Fifth Element,1997,90000000,263920180,173920180,1.9324464444444445,7.3,3885,109.528572,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]"
9366,Donnie Brasco,1997,35000000,41954997,6954997,0.1987142,7.4,1147,40.370442,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
